Timestamp,Full Name,Email Address,City/Location,Brands heard of,Brands used,Asian Paints Rating,Berger Paints Rating,Birla Paints Rating,Nippon Paints Rating,Important factors,Preferred brand,Reason for preference,Would recommend,Feedback/Suggestions
2025-04-13 22:45:06,Gagan Subramanian,devikapatil@example.net,Bengaluru,"Berger Paints, Birla Paints, Asian Paints, Nippon Paints, Other: Indigo Paints",None,3.0,3.0,3.0,3.0,"Price, Durability, Customer Support, Color Variety, Brand Reputation",,,,
2025-04-28 21:21:41,Chakradhar Golla,seshadrilila@example.net,Bengaluru,"Asian Paints, Birla Paints, Nippon Paints, Berger Paints",Berger Paints,3.0,3.0,2.0,2.0,"Brand Reputation, Color Variety, Customer Support, Eco-friendliness, Availability",Berger Paints,"Good customer service, Good quality (3 rating), Easy availability in Bengaluru",Maybe,
2025-03-19 00:14:38,Januja Koshy,nilimade@example.net,Bengaluru,"Asian Paints, Birla Paints, Berger Paints, Nippon Paints, Other: Kansai Nerolac",Birla Paints,3.0,3.0,1.0,3.0,"Color Variety, Eco-friendliness, Price",Birla Paints,"Easy availability in Bengaluru, Wide color selection, Eco-friendly options",No,
2025-03-24 08:38:20,Onkar Char,eravi@example.com,Bengaluru,"Asian Paints, Nippon Paints","Asian Paints, Nippon Paints",4.0,,,3.0,"Customer Support, Availability, Eco-friendliness, Brand Reputation, Price",Asian Paints,"Good customer service, Easy availability in Bengaluru",Yes,
2025-04-15 17:48:00,Utkarsh Gour,gaurisubramanian@example.org,Bengaluru,"Birla Paints, Berger Paints, Asian Paints",Berger Paints,2.0,4.0,3.0,,"Availability, Durability, Eco-friendliness, Color Variety, Brand Reputation",Berger Paints,"Value for money, Good customer service",Yes,"Nothing, satisfied with current products"
2025-04-09 17:02:35,Bishakha Pillay,sureshfaraj@example.net,Bengaluru,"Asian Paints, Berger Paints, Birla Paints","Asian Paints, Berger Paints, Birla Paints",3.0,4.0,3.0,,"Price, Durability, Brand Reputation, Eco-friendliness, Availability",Berger Paints,Value for money,Yes,
2025-03-24 07:48:08,Aashi Aurora,bhavsarjagdish@example.com,Bengaluru,"Asian Paints, Nippon Paints, Birla Paints, Berger Paints",Asian Paints,2.0,2.0,3.0,3.0,"Durability, Availability, Customer Support",Asian Paints,"Good customer service, Good quality (2 rating), Trusted brand reputation",No,Improve customer support in Bengaluru
2025-04-19 19:05:30,Jeet Dara,usaran@example.com,Bengaluru,"Asian Paints, Berger Paints",Berger Paints,3.0,4.0,,,"Brand Reputation, Availability, Durability, Eco-friendliness, Customer Support",Berger Paints,"Trusted brand reputation, Eco-friendly options",Yes,
2025-03-06 14:19:25,Odika Mishra,maya76@example.org,Bengaluru,"Asian Paints, Nippon Paints, Berger Paints, Birla Paints",Asian Paints,4.0,2.0,3.0,3.0,"Brand Reputation, Durability, Price",Asian Paints,"Trusted brand reputation, Wide color selection",Yes,
2025-02-12 01:23:11,Chatresh Sabharwal,isha71@example.org,Bengaluru,"Nippon Paints, Asian Paints, Berger Paints, Birla Paints, Other: Dulux","Berger Paints, Birla Paints",3.0,4.0,4.0,3.0,"Availability, Color Variety, Customer Support, Brand Reputation",Berger Paints,"Good customer service, Easy availability in Bengaluru, Value for money",Yes,
2025-02-08 14:31:35,Anvi Samra,gaurika33@example.net,Bengaluru,"Birla Paints, Berger Paints, Nippon Paints","Nippon Paints, Birla Paints, Berger Paints",,4.0,3.0,3.0,"Eco-friendliness, Durability, Price, Color Variety, Brand Reputation",Berger Paints,"Wide color selection, Good quality (4 rating)",Yes,
2025-04-28 10:11:38,George Shah,xranganathan@example.org,Bengaluru,"Berger Paints, Birla Paints, Other: Shalimar Paints",Birla Paints,,2.0,3.0,,"Brand Reputation, Price, Color Variety, Customer Support, Durability",Birla Paints,Value for money,Maybe,Better coverage per liter
2025-02-06 15:32:37,Harish Sahota,warinder11@example.com,Bengaluru,"Birla Paints, Nippon Paints, Berger Paints","Berger Paints, Birla Paints, Nippon Paints",,3.0,3.0,3.0,"Brand Reputation, Price, Customer Support, Color Variety, Eco-friendliness",Berger Paints,Long-lasting durability,Maybe,
2025-04-13 03:01:22,Krishna Sawhney,wasonwishi@example.com,Bengaluru,"Nippon Paints, Berger Paints, Birla Paints, Asian Paints",None,2.0,1.0,3.0,3.0,"Brand Reputation, Price, Availability",,,,Better availability in Bengaluru suburbs
2025-02-08 20:32:23,Amaira Venkatesh,hemabarman@example.com,Bengaluru,"Birla Paints, Asian Paints",None,2.0,,3.0,,"Customer Support, Durability, Eco-friendliness, Availability, Brand Reputation",,,,
2025-04-13 18:26:53,Lajita Kari,rattaekbal@example.net,Bengaluru,"Berger Paints, Birla Paints","Birla Paints, Berger Paints",,4.0,2.0,,"Color Variety, Availability, Price, Brand Reputation, Eco-friendliness",Birla Paints,"Long-lasting durability, Easy availability in Bengaluru, Good customer service",No,
2025-02-16 07:56:17,Saanvi Barad,hdesai@example.net,Bengaluru,"Birla Paints, Nippon Paints, Asian Paints","Birla Paints, Asian Paints",3.0,,3.0,2.0,"Customer Support, Durability, Color Variety, Eco-friendliness",Asian Paints,"Good customer service, Trusted brand reputation, Long-lasting durability",Maybe,Improve color options (specifically for Birla Paints)
2025-03-10 15:58:09,Krisha Dugar,yohannannisha@example.net,Bengaluru,"Berger Paints, Asian Paints, Nippon Paints, Birla Paints, Other: Kansai Nerolac","Berger Paints, Nippon Paints, Asian Paints",4.0,3.0,2.0,2.0,"Eco-friendliness, Color Variety, Durability",Asian Paints,"Value for money, Long-lasting durability, Eco-friendly options",Yes,Better marketing to explain product differences
2025-04-29 21:56:04,Upkaar Kanda,wadhwaekanta@example.org,Bengaluru,"Nippon Paints, Birla Paints, Berger Paints, Asian Paints, Other: Indigo Paints",Berger Paints,3.0,3.0,3.0,3.0,"Availability, Eco-friendliness, Brand Reputation",Berger Paints,Long-lasting durability,Maybe,Lower prices (specifically for Asian Paints)
2025-03-30 17:54:29,Quincy Bala,saraffarhan@example.net,Bengaluru,"Asian Paints, Birla Paints, Berger Paints","Berger Paints, Asian Paints, Birla Paints",5.0,2.0,1.0,,"Customer Support, Color Variety, Brand Reputation, Eco-friendliness, Durability",Asian Paints,"Easy availability in Bengaluru, Good customer service, Eco-friendly options",Yes,
2025-02-25 04:40:08,Advaith Behl,jrege@example.org,Bengaluru,"Berger Paints, Birla Paints, Other: Kansai Nerolac",None,,3.0,4.0,,"Price, Color Variety, Availability, Brand Reputation",,,,
2025-02-05 23:12:23,Hitesh Narasimhan,balkai@example.org,Bengaluru,"Berger Paints, Birla Paints, Asian Paints",Birla Paints,3.0,3.0,3.0,,"Availability, Eco-friendliness, Price, Durability",Birla Paints,Long-lasting durability,Maybe,
2025-04-02 05:01:52,Upadhriti Walla,gabriel30@example.org,Bengaluru,"Birla Paints, Nippon Paints",None,,,3.0,2.0,"Customer Support, Price, Brand Reputation",,,,
2025-03-09 06:38:16,Yatan Maharaj,tsawhney@example.org,Bengaluru,"Asian Paints, Birla Paints, Nippon Paints",Nippon Paints,3.0,,3.0,4.0,"Brand Reputation, Color Variety, Price, Durability, Eco-friendliness",Nippon Paints,"Long-lasting durability, Value for money",Yes,
2025-03-14 09:31:30,Mugdha Narula,manthan12@example.org,Bengaluru,"Berger Paints, Nippon Paints","Nippon Paints, Berger Paints",,5.0,,4.0,"Price, Durability, Color Variety, Availability",Berger Paints,"Trusted brand reputation, Easy availability in Bengaluru, Eco-friendly options",Yes,
2025-03-21 17:37:18,Libni Sabharwal,aadi34@example.com,Bengaluru,"Asian Paints, Birla Paints",Birla Paints,2.0,,3.0,,"Eco-friendliness, Customer Support, Color Variety, Brand Reputation",Birla Paints,"Value for money, Good quality (3 rating), Trusted brand reputation",Maybe,
2025-02-26 17:37:49,George Krishna,ishanimangal@example.org,Bengaluru,"Berger Paints, Nippon Paints, Birla Paints, Other: Dulux","Berger Paints, Nippon Paints, Birla Paints",,2.0,3.0,3.0,"Availability, Color Variety, Eco-friendliness, Durability",Birla Paints,Eco-friendly options,Maybe,
2025-02-14 18:54:08,Vihaan Sama,wrideshborra@example.org,Bengaluru,"Birla Paints, Asian Paints, Nippon Paints, Berger Paints",Asian Paints,3.0,3.0,2.0,3.0,"Color Variety, Brand Reputation, Durability, Eco-friendliness",Asian Paints,"Trusted brand reputation, Value for money",Maybe,
2025-03-20 18:22:23,Advik Hora,qdada@example.org,Bengaluru,"Nippon Paints, Berger Paints, Asian Paints","Berger Paints, Asian Paints",4.0,3.0,,2.0,"Price, Brand Reputation, Availability, Customer Support",Asian Paints,"Easy availability in Bengaluru, Value for money",Yes,"Nothing, satisfied with current products (specifically for Birla Paints)"
2025-04-24 17:03:11,Xalak Babu,alka08@example.org,Bengaluru,"Berger Paints, Birla Paints, Asian Paints, Nippon Paints",Berger Paints,3.0,4.0,2.0,2.0,"Customer Support, Brand Reputation, Color Variety, Durability",Berger Paints,"Good quality (4 rating), Eco-friendly options",Yes,Better availability in Bengaluru suburbs
2025-04-29 13:41:04,Vivaan Pandya,maanav29@example.com,Bengaluru,"Berger Paints, Asian Paints",Berger Paints,2.0,2.0,,,"Availability, Color Variety, Price, Durability, Customer Support",Berger Paints,"Easy availability in Bengaluru, Eco-friendly options",No,More durable finishes for monsoon season
2025-03-24 14:34:54,Jeremiah Puri,bhasingopal@example.net,Bengaluru,"Berger Paints, Asian Paints, Nippon Paints, Other: Jotun","Asian Paints, Nippon Paints",3.0,2.0,,4.0,"Durability, Availability, Price, Color Variety, Brand Reputation",Nippon Paints,"Good quality (4 rating), Wide color selection, Value for money",Yes,More eco-friendly products
2025-04-11 13:47:13,Tanvi Thaker,divya37@example.org,Bengaluru,"Asian Paints, Birla Paints, Berger Paints",Birla Paints,3.0,3.0,4.0,,"Price, Brand Reputation, Color Variety",Birla Paints,"Easy availability in Bengaluru, Eco-friendly options",Yes,Better availability in Bengaluru suburbs
2025-04-20 12:52:47,Ethan Ramanathan,stella@example.com,Bengaluru,"Nippon Paints, Asian Paints, Berger Paints",Asian Paints,3.0,3.0,,2.0,"Availability, Price, Durability, Eco-friendliness, Brand Reputation",Asian Paints,Easy availability in Bengaluru,Maybe,
2025-03-22 07:58:30,Aarnav Wali,kuruvillabina@example.org,Bengaluru,"Berger Paints, Nippon Paints, Other: Indigo Paints","Berger Paints, Nippon Paints",,4.0,,3.0,"Eco-friendliness, Durability, Customer Support, Price, Brand Reputation",Berger Paints,"Wide color selection, Value for money, Good customer service",Yes,
2025-02-27 07:03:22,Chandani Muni,aarnavkumar@example.net,Bengaluru,"Birla Paints, Nippon Paints, Berger Paints, Other: Jotun","Nippon Paints, Birla Paints, Berger Paints",,2.0,3.0,5.0,"Color Variety, Eco-friendliness, Availability",Nippon Paints,"Trusted brand reputation, Good customer service, Good quality (5 rating)",Yes,
2025-02-21 03:01:54,Sai Sarin,gokhalerachana@example.com,Bengaluru,"Asian Paints, Berger Paints",None,3.0,3.0,,,"Eco-friendliness, Color Variety, Customer Support, Durability, Brand Reputation",,,,
2025-04-25 03:42:08,Aradhana Saraf,ekalinga58@example.com,Bengaluru,"Birla Paints, Asian Paints","Asian Paints, Birla Paints",4.0,,4.0,,"Price, Availability, Customer Support, Color Variety, Durability",Asian Paints,"Easy availability in Bengaluru, Wide color selection, Trusted brand reputation",Yes,Lower prices (specifically for Berger Paints)
2025-02-24 17:01:51,Gaurav Sehgal,aashimorar@example.com,Bengaluru,"Nippon Paints, Berger Paints, Birla Paints, Asian Paints",Asian Paints,4.0,2.0,2.0,3.0,"Price, Color Variety, Eco-friendliness",Asian Paints,"Wide color selection, Good customer service, Value for money",Yes,
2025-04-21 01:49:32,Radha Vaidya,pratyushbhavsar@example.net,Bengaluru,"Birla Paints, Nippon Paints",Birla Paints,,,4.0,2.0,"Color Variety, Eco-friendliness, Price, Durability, Availability",Birla Paints,"Value for money, Long-lasting durability, Trusted brand reputation",Yes,
2025-02-18 10:44:53,Gagan Mahal,suraqasim@example.org,Bengaluru,"Asian Paints, Berger Paints","Berger Paints, Asian Paints",3.0,4.0,,,"Availability, Eco-friendliness, Price, Durability",Berger Paints,"Good quality (4 rating), Good customer service",Yes,Better coverage per liter
2025-03-20 19:23:34,Vansha Chander,shivanikhanna@example.com,Bengaluru,"Birla Paints, Berger Paints, Nippon Paints, Other: Jotun",None,,3.0,1.0,1.0,"Brand Reputation, Price, Availability, Color Variety",,,,
2025-03-08 19:34:36,Damyanti Bava,chandrantanvi@example.com,Bengaluru,"Nippon Paints, Birla Paints, Berger Paints, Asian Paints","Nippon Paints, Birla Paints, Berger Paints",2.0,3.0,3.0,3.0,"Color Variety, Durability, Brand Reputation, Eco-friendliness",Birla Paints,Long-lasting durability,Maybe,
2025-02-27 05:29:05,Xavier Memon,kthaman@example.net,Bengaluru,"Nippon Paints, Asian Paints, Birla Paints","Nippon Paints, Birla Paints",2.0,,5.0,4.0,"Availability, Color Variety, Eco-friendliness, Customer Support, Brand Reputation",Birla Paints,"Good quality (5 rating), Wide color selection",Yes,
2025-02-18 09:06:47,Warda Trivedi,rachit44@example.com,Bengaluru,"Birla Paints, Nippon Paints",Nippon Paints,,,3.0,4.0,"Eco-friendliness, Durability, Brand Reputation, Customer Support, Color Variety",Nippon Paints,"Wide color selection, Good quality (4 rating), Good customer service",Yes,Lower prices
2025-02-17 05:53:06,Guneet Date,lkannan@example.org,Bengaluru,"Berger Paints, Birla Paints","Berger Paints, Birla Paints",,3.0,4.0,,"Color Variety, Customer Support, Eco-friendliness, Price, Availability",Birla Paints,"Easy availability in Bengaluru, Wide color selection, Good customer service",Yes,
2025-02-11 21:24:22,Neelima Seshadri,chandrantoor@example.com,Bengaluru,"Birla Paints, Berger Paints, Asian Paints","Birla Paints, Berger Paints",2.0,4.0,3.0,,"Eco-friendliness, Brand Reputation, Price, Durability",Berger Paints,"Easy availability in Bengaluru, Good customer service",Yes,Improve color options
2025-04-20 02:21:45,Rajata Agrawal,pdara@example.net,Bengaluru,"Asian Paints, Birla Paints",Birla Paints,1.0,,4.0,,"Brand Reputation, Customer Support, Availability, Durability, Color Variety",Birla Paints,"Good quality (4 rating), Eco-friendly options",Yes,
2025-04-25 18:52:36,Hredhaan Mani,lavanya56@example.com,Bengaluru,"Nippon Paints, Birla Paints, Asian Paints, Berger Paints",Birla Paints,3.0,2.0,3.0,3.0,"Eco-friendliness, Brand Reputation, Color Variety, Customer Support",Birla Paints,Good customer service,Maybe,
2025-04-19 08:44:43,Lucky Sankar,sensiya@example.com,Bengaluru,"Berger Paints, Birla Paints, Nippon Paints","Nippon Paints, Berger Paints",,3.0,4.0,3.0,"Customer Support, Color Variety, Brand Reputation, Availability, Durability",Berger Paints,Good quality (3 rating),Maybe,
2025-03-05 00:45:58,Gaurang Manne,achar@example.net,Bengaluru,"Nippon Paints, Birla Paints, Berger Paints, Asian Paints, Other: Shalimar Paints","Nippon Paints, Berger Paints, Asian Paints",4.0,3.0,3.0,3.0,"Durability, Eco-friendliness, Price, Color Variety",Nippon Paints,Eco-friendly options,Maybe,
2025-02-27 08:12:38,Nakul Basu,ansh23@example.com,Bengaluru,"Nippon Paints, Berger Paints, Asian Paints, Birla Paints, Other: Kansai Nerolac","Nippon Paints, Asian Paints, Birla Paints",3.0,3.0,3.0,4.0,"Durability, Eco-friendliness, Color Variety, Brand Reputation",Birla Paints,Value for money,Maybe,Lower prices
2025-02-08 10:39:19,Christopher Walla,bhavani28@example.com,Bengaluru,"Nippon Paints, Asian Paints, Berger Paints, Birla Paints","Berger Paints, Birla Paints",2.0,3.0,3.0,1.0,"Availability, Price, Brand Reputation, Customer Support",Berger Paints,Good customer service,Maybe,
2025-04-11 02:50:00,Zaid Nigam,lmital@example.org,Bengaluru,"Birla Paints, Nippon Paints, Berger Paints, Asian Paints","Berger Paints, Nippon Paints, Asian Paints",3.0,5.0,3.0,3.0,"Color Variety, Brand Reputation, Eco-friendliness, Availability, Customer Support",Berger Paints,"Value for money, Eco-friendly options",Yes,More eco-friendly products
2025-02-20 12:32:32,Wridesh Kamdar,joshua41@example.net,Bengaluru,"Asian Paints, Berger Paints","Berger Paints, Asian Paints",3.0,4.0,,,"Eco-friendliness, Brand Reputation, Availability, Color Variety",Berger Paints,"Trusted brand reputation, Eco-friendly options",Yes,"Nothing, satisfied with current products"
2025-02-06 22:51:08,Faris Yadav,priya91@example.com,Bengaluru,"Nippon Paints, Asian Paints, Birla Paints",Nippon Paints,3.0,,2.0,4.0,"Availability, Eco-friendliness, Price, Brand Reputation",Nippon Paints,"Good quality (4 rating), Easy availability in Bengaluru",Yes,
2025-02-14 17:33:50,Aarav Jain,ijayarao@example.org,Bengaluru,"Berger Paints, Birla Paints, Asian Paints, Nippon Paints",Asian Paints,4.0,3.0,3.0,3.0,"Price, Color Variety, Availability, Customer Support, Durability",Asian Paints,"Good customer service, Wide color selection, Long-lasting durability",Yes,
2025-03-03 05:08:56,Ikshita Hegde,upasna38@example.org,Bengaluru,"Berger Paints, Asian Paints",Asian Paints,4.0,3.0,,,"Color Variety, Price, Brand Reputation, Eco-friendliness, Durability",Asian Paints,Good customer service,Yes,Better marketing to explain product differences
2025-03-25 03:48:41,Anamika Verma,cbaral@example.com,Bengaluru,"Nippon Paints, Asian Paints, Birla Paints",Asian Paints,3.0,,2.0,3.0,"Durability, Price, Customer Support",Asian Paints,"Good customer service, Value for money, Trusted brand reputation",Maybe,Improve color options
2025-02-07 18:59:29,Jagat Bhandari,tamannasrivastava@example.net,Bengaluru,"Nippon Paints, Birla Paints, Other: Indigo Paints",Birla Paints,,,5.0,2.0,"Availability, Color Variety, Durability, Brand Reputation",Birla Paints,"Value for money, Eco-friendly options",Yes,"Nothing, satisfied with current products"
2025-04-08 20:23:09,Jason Din,robertdasgupta@example.net,Bengaluru,"Birla Paints, Nippon Paints, Berger Paints, Other: Jotun","Berger Paints, Nippon Paints",,2.0,3.0,4.0,"Brand Reputation, Customer Support, Price, Durability",Nippon Paints,Trusted brand reputation,Yes,
2025-04-16 12:11:42,Yug Mall,kaulcharan@example.com,Bengaluru,"Berger Paints, Asian Paints, Birla Paints, Nippon Paints","Nippon Paints, Berger Paints",3.0,4.0,2.0,5.0,"Color Variety, Availability, Brand Reputation, Eco-friendliness, Durability",Nippon Paints,"Long-lasting durability, Easy availability in Bengaluru",Yes,Better availability in Bengaluru suburbs
